Employee ID,Joining Date,Salary,Total Customers Handled,Overall Sentiment Score,Feedback ID,Customer ID,Feedback Date,Feedback Text,Sentiment Score,Rating,Improvement Areas
185,2019-11-18,45252,402,0.35,F185004,C62393,2021-01-11,"Satisfied with the service, but there’s room for improvement in tone.",0.11,2,Time Management
185,2019-11-18,45252,402,0.35,F185005,C56145,2020-09-14,"Great service, solved my issue quickly!",-0.07,4,Time Management
186,2022-04-11,53937,317,0.35,F186001,C18222,2024-02-09,"The service was good, but the employee could improve voice modulation.",0.67,5,None
186,2022-04-11,53937,317,0.35,F186002,C18193,2022-09-09,"Had a great experience, but communication could be better.",0.99,1,None
186,2022-04-11,53937,317,0.35,F186003,C14990,2023-03-19,"Employee was rude, and the issue took too long to resolve.",-0.67,2,Politeness
186,2022-04-11,53937,317,0.35,F186004,C60737,2023-08-27,"Excellent service, highly recommend!",-0.07,3,Behavior
186,2022-04-11,53937,317,0.35,F186005,C79400,2022-08-26,"The service was good, but the employee could improve voice modulation.",0.83,5,None
186,2022-04-11,53937,317,0.35,F186006,C87536,2023-06-15,Employee was very helpful and resolved the issue in no time.,0.11,1,Time Management
186,2022-04-11,53937,317,0.35,F186007,C42634,2022-08-26,"Had a great experience, but communication could be better.",0.59,3,None
187,2020-01-08,45364,161,0.05,F187001,C54339,2024-01-12,The employee needs to be more polite and resolve issues faster.,0.03,2,Behavior
187,2020-01-08,45364,161,0.05,F187002,C93063,2020-09-13,"The service was good, but the employee could improve voice modulation.",0.72,4,None
187,2020-01-08,45364,161,0.05,F187003,C2169,2022-11-29,"Had a great experience, but communication could be better.",0.51,2,None
187,2020-01-08,45364,161,0.05,F187004,C7885,2020-09-03,It took too long to resolve the issue.,-0.91,1,Voice Modulation
187,2020-01-08,45364,161,0.05,F187005,C51234,2021-01-10,"Communication was unclear, but the problem was solved eventually.",0.16,1,Communication Skills
187,2020-01-08,45364,161,0.05,F187006,C66227,2023-10-07,"Had a great experience, but communication could be better.",0.69,5,None
187,2020-01-08,45364,161,0.05,F187007,C84931,2020-04-15,"Employee was rude, and the issue took too long to resolve.",-0.63,5,Clarity of Explanation
187,2020-01-08,45364,161,0.05,F187008,C31990,2022-09-07,"Employee was rude, and the issue took too long to resolve.",-0.94,2,Technical Knowledge
187,2020-01-08,45364,161,0.05,F187009,C30909,2023-01-15,The employee needs to be more polite and resolve issues faster.,-0.08,4,Patience
187,2020-01-08,45364,161,0.05,F187010,C71325,2021-12-02,"The service was good, but the employee could improve voice modulation.",0.93,5,None
188,2022-11-03,57198,244,0.47,F188001,C24656,2023-02-07,"The service was good, but the employee could improve voice modulation.",0.83,2,None
188,2022-11-03,57198,244,0.47,F188002,C93147,2023-10-28,"Excellent service, highly recommend!",0.03,5,Technical Knowledge
188,2022-11-03,57198,244,0.47,F188003,C47609,2023-01-15,"Great service, solved my issue quickly!",0.46,2,Communication Skills
188,2022-11-03,57198,244,0.47,F188004,C10001,2024-08-30,"Excellent service, highly recommend!",0.5,3,None
188,2022-11-03,57198,244,0.47,F188005,C65456,2024-02-19,"Had a great experience, but communication could be better.",0.56,2,None
188,2022-11-03,57198,244,0.47,F188006,C31874,2023-03-24,"Had a great experience, but communication could be better.",0.56,2,None
188,2022-11-03,57198,244,0.47,F188007,C90581,2024-04-07,"Had a great experience, but communication could be better.",0.84,3,None
188,2022-11-03,57198,244,0.47,F188008,C55027,2022-11-20,The employee needs to be more polite and resolve issues faster.,0.18,5,Time Management
188,2022-11-03,57198,244,0.47,F188009,C81772,2022-11-23,Employee was very helpful and resolved the issue in no time.,0.28,1,Listening Skills
189,2021-01-04,50360,435,0.09,F189001,C1506,2024-04-13,"The service was good, but the employee could improve voice modulation.",0.7,4,None
189,2021-01-04,50360,435,0.09,F189002,C62979,2021-10-09,"Communication was unclear, but the problem was solved eventually.",0.36,5,Voice Modulation
189,2021-01-04,50360,435,0.09,F189003,C13706,2024-09-15,The employee needs to be more polite and resolve issues faster.,0.41,1,Technical Knowledge
189,2021-01-04,50360,435,0.09,F189004,C29564,2024-05-05,"The service was good, but the employee could improve voice modulation.",0.65,2,None
189,2021-01-04,50360,435,0.09,F189005,C27670,2024-04-09,"Communication was unclear, but the problem was solved eventually.",0.1,5,Communication Skills
189,2021-01-04,50360,435,0.09,F189006,C89850,2024-08-14,It took too long to resolve the issue.,-0.91,5,None
189,2021-01-04,50360,435,0.09,F189007,C97345,2022-05-05,The employee needs to be more polite and resolve issues faster.,0.03,4,Technical Knowledge
189,2021-01-04,50360,435,0.09,F189008,C16966,2021-05-31,"Great service, solved my issue quickly!",-0.07,3,Patience
189,2021-01-04,50360,435,0.09,F189009,C38521,2023-02-09,"Employee was rude, and the issue took too long to resolve.",-0.5,4,Politeness
190,2023-03-12,49379,193,0.52,F190001,C56654,2024-03-21,"The service was good, but the employee could improve voice modulation.",0.7,4,None
190,2023-03-12,49379,193,0.52,F190002,C39772,2023-03-16,"Had a great experience, but communication could be better.",0.67,4,None
190,2023-03-12,49379,193,0.52,F190003,C8780,2024-07-26,"The service was good, but the employee could improve voice modulation.",0.9,4,None
190,2023-03-12,49379,193,0.52,F190004,C21510,2023-11-07,"Great service, solved my issue quickly!",0.21,4,Empathy
190,2023-03-12,49379,193,0.52,F190005,C84153,2024-01-09,Employee was very helpful and resolved the issue in no time.,0.13,2,Clarity of Explanation
191,2021-02-04,56281,448,0.18,F191001,C29146,2023-11-02,"Satisfied with the service, but there’s room for improvement in tone.",0.29,4,Patience
191,2021-02-04,56281,448,0.18,F191002,C11289,2021-09-05,The employee needs to be more polite and resolve issues faster.,0.24,5,Time Management
191,2021-02-04,56281,448,0.18,F191003,C83706,2022-11-11,The employee needs to be more polite and resolve issues faster.,0.03,4,None
191,2021-02-04,56281,448,0.18,F191004,C50808,2021-09-22,"Satisfied with the service, but there’s room for improvement in tone.",0.19,5,Problem Solving
191,2021-02-04,56281,448,0.18,F191005,C99070,2022-11-20,"Communication was unclear, but the problem was solved eventually.",0.33,5,Communication Skills
191,2021-02-04,56281,448,0.18,F191006,C34044,2022-03-14,"Satisfied with the service, but there’s room for improvement in tone.",0.05,4,Language
191,2021-02-04,56281,448,0.18,F191007,C8765,2021-06-01,"Excellent service, highly recommend!",0.12,1,Technical Knowledge
192,2021-12-06,46788,166,0.03,F192001,C26973,2023-02-10,"Excellent service, highly recommend!",0.34,5,Problem Solving
192,2021-12-06,46788,166,0.03,F192002,C29158,2023-09-11,"The service was good, but the employee could improve voice modulation.",0.94,3,None
192,2021-12-06,46788,166,0.03,F192003,C4527,2022-07-11,"Communication was unclear, but the problem was solved eventually.",0.31,1,Clarity of Explanation
192,2021-12-06,46788,166,0.03,F192004,C80756,2022-02-03,"Employee was rude, and the issue took too long to resolve.",-0.64,2,Behavior
192,2021-12-06,46788,166,0.03,F192005,C51856,2023-09-09,It took too long to resolve the issue.,-0.78,2,Problem Solving
193,2021-05-12,45905,386,0.42,F193001,C91484,2023-06-02,"Communication was unclear, but the problem was solved eventually.",0.24,5,Problem Solving
193,2021-05-12,45905,386,0.42,F193002,C36709,2022-07-29,"Had a great experience, but communication could be better.",0.71,3,None
193,2021-05-12,45905,386,0.42,F193003,C23079,2022-05-30,"Communication was unclear, but the problem was solved eventually.",0.3,2,Problem Solving
194,2022-05-19,58116,267,0.21,F194001,C33265,2023-07-21,"The service was good, but the employee could improve voice modulation.",1.0,1,None
194,2022-05-19,58116,267,0.21,F194002,C88175,2023-11-05,It took too long to resolve the issue.,-0.81,2,Time Management
194,2022-05-19,58116,267,0.21,F194003,C60491,2022-11-14,The employee needs to be more polite and resolve issues faster.,-0.03,1,Clarity of Explanation
194,2022-05-19,58116,267,0.21,F194004,C2258,2022-08-31,Employee was very helpful and resolved the issue in no time.,0.4,4,Language
194,2022-05-19,58116,267,0.21,F194005,C38006,2024-08-09,"The service was good, but the employee could improve voice modulation.",0.51,4,None
195,2023-08-27,49910,397,0.14,F195001,C35133,2023-11-20,The employee needs to be more polite and resolve issues faster.,0.27,5,Listening Skills
195,2023-08-27,49910,397,0.14,F195002,C27788,2024-03-06,"The service was good, but the employee could improve voice modulation.",0.94,5,None
195,2023-08-27,49910,397,0.14,F195003,C73371,2023-10-14,"Employee was rude, and the issue took too long to resolve.",-0.71,1,Clarity of Explanation
195,2023-08-27,49910,397,0.14,F195004,C90810,2024-07-12,Employee was very helpful and resolved the issue in no time.,0.36,4,Language
195,2023-08-27,49910,397,0.14,F195005,C76573,2024-08-10,"Had a great experience, but communication could be better.",0.89,5,None
195,2023-08-27,49910,397,0.14,F195006,C22854,2024-03-04,"Employee was rude, and the issue took too long to resolve.",-0.8,5,Voice Modulation
195,2023-08-27,49910,397,0.14,F195007,C54821,2023-10-10,"Great service, solved my issue quickly!",0.42,2,Voice Modulation
195,2023-08-27,49910,397,0.14,F195008,C39423,2023-10-02,It took too long to resolve the issue.,-0.68,2,Time Management
195,2023-08-27,49910,397,0.14,F195009,C51705,2024-06-30,Employee was very helpful and resolved the issue in no time.,0.31,5,Communication Skills
195,2023-08-27,49910,397,0.14,F195010,C31290,2024-05-02,"Communication was unclear, but the problem was solved eventually.",0.36,5,Communication Skills
196,2022-09-22,55938,480,-0.01,F196001,C77840,2023-09-01,Employee was very helpful and resolved the issue in no time.,0.02,4,Listening Skills
196,2022-09-22,55938,480,-0.01,F196002,C64878,2023-04-25,It took too long to resolve the issue.,-0.83,4,Empathy
196,2022-09-22,55938,480,-0.01,F196003,C5039,2023-05-24,"Had a great experience, but communication could be better.",0.82,4,None
196,2022-09-22,55938,480,-0.01,F196004,C15592,2024-01-07,Employee was very helpful and resolved the issue in no time.,-0.08,5,None
196,2022-09-22,55938,480,-0.01,F196005,C79905,2023-12-21,"Excellent service, highly recommend!",0.03,5,None
197,2024-09-23,52538,342,-0.04,F197001,C64656,2024-09-28,"Satisfied with the service, but there’s room for improvement in tone.",0.09,1,Listening Skills
197,2024-09-23,52538,342,-0.04,F197002,C80325,2024-09-27,"Great service, solved my issue quickly!",0.31,3,Listening Skills
197,2024-09-23,52538,342,-0.04,F197003,C99203,2024-09-23,"Excellent service, highly recommend!",0.06,1,Patience
197,2024-09-23,52538,342,-0.04,F197004,C64522,2024-09-26,"Great service, solved my issue quickly!",-0.09,4,Politeness
197,2024-09-23,52538,342,-0.04,F197005,C72274,2024-09-26,"Employee was rude, and the issue took too long to resolve.",-0.58,4,Listening Skills
198,2024-02-07,45342,194,-0.33,F198001,C54422,2024-06-19,"Excellent service, highly recommend!",-0.03,5,Time Management
198,2024-02-07,45342,194,-0.33,F198002,C90117,2024-09-11,It took too long to resolve the issue.,-0.69,1,Clarity of Explanation
198,2024-02-07,45342,194,-0.33,F198003,C83973,2024-08-24,"Employee was rude, and the issue took too long to resolve.",-0.64,5,Clarity of Explanation
198,2024-02-07,45342,194,-0.33,F198004,C51014,2024-06-19,"Employee was rude, and the issue took too long to resolve.",-0.73,4,Time Management
198,2024-02-07,45342,194,-0.33,F198005,C41251,2024-04-10,"Employee was rude, and the issue took too long to resolve.",-0.72,2,Language
198,2024-02-07,45342,194,-0.33,F198006,C86493,2024-06-21,"The service was good, but the employee could improve voice modulation.",0.84,5,None
199,2022-08-26,59502,318,0.35,F199001,C3154,2022-11-08,"Communication was unclear, but the problem was solved eventually.",0.38,1,Politeness
199,2022-08-26,59502,318,0.35,F199002,C7219,2023-03-31,The employee needs to be more polite and resolve issues faster.,0.18,5,Technical Knowledge
199,2022-08-26,59502,318,0.35,F199003,C70867,2023-09-13,"Satisfied with the service, but there’s room for improvement in tone.",0.19,2,Language
199,2022-08-26,59502,318,0.35,F199004,C5160,2023-08-12,"Excellent service, highly recommend!",0.27,1,Patience
199,2022-08-26,59502,318,0.35,F199005,C66090,2024-02-22,"Employee was rude, and the issue took too long to resolve.",-0.56,2,Communication Skills
199,2022-08-26,59502,318,0.35,F199006,C96287,2024-07-29,Employee was very helpful and resolved the issue in no time.,0.2,5,Time Management
199,2022-08-26,59502,318,0.35,F199007,C6129,2024-06-24,"The service was good, but the employee could improve voice modulation.",0.9,5,None
199,2022-08-26,59502,318,0.35,F199008,C45573,2023-01-06,"Had a great experience, but communication could be better.",0.71,1,None
199,2022-08-26,59502,318,0.35,F199009,C30633,2024-02-28,"Had a great experience, but communication could be better.",0.89,5,None
200,2021-12-20,56963,327,0.26,F200001,C84839,2024-01-28,It took too long to resolve the issue.,-0.85,5,Behavior
200,2021-12-20,56963,327,0.26,F200002,C1170,2022-05-06,"Great service, solved my issue quickly!",0.32,1,Empathy
200,2021-12-20,56963,327,0.26,F200003,C49259,2024-05-13,The employee needs to be more polite and resolve issues faster.,0.46,4,Clarity of Explanation
200,2021-12-20,56963,327,0.26,F200004,C1165,2023-12-15,"Employee was rude, and the issue took too long to resolve.",-0.67,1,Technical Knowledge
200,2021-12-20,56963,327,0.26,F200005,C67989,2022-04-26,"The service was good, but the employee could improve voice modulation.",0.69,5,None
200,2021-12-20,56963,327,0.26,F200006,C18146,2023-04-09,"The service was good, but the employee could improve voice modulation.",0.97,4,None
200,2021-12-20,56963,327,0.26,F200007,C41758,2022-11-24,"The service was good, but the employee could improve voice modulation.",0.65,4,None
200,2021-12-20,56963,327,0.26,F200008,C59197,2024-07-26,"Satisfied with the service, but there’s room for improvement in tone.",0.47,3,Behavior
201,2022-01-17,46964,140,0.3,F201001,C76297,2024-04-01,"Great service, solved my issue quickly!",0.32,2,Problem Solving
201,2022-01-17,46964,140,0.3,F201002,C58939,2024-02-27,"Had a great experience, but communication could be better.",0.67,3,None
201,2022-01-17,46964,140,0.3,F201003,C38341,2024-02-14,"Had a great experience, but communication could be better.",0.61,5,None
201,2022-01-17,46964,140,0.3,F201004,C86702,2024-01-27,It took too long to resolve the issue.,-0.65,3,Patience
201,2022-01-17,46964,140,0.3,F201005,C99444,2024-05-22,The employee needs to be more polite and resolve issues faster.,0.01,4,Clarity of Explanation
201,2022-01-17,46964,140,0.3,F201006,C46679,2022-09-05,"The service was good, but the employee could improve voice modulation.",0.86,5,None
202,2019-11-30,57214,347,0.19,F202001,C54445,2022-06-08,"The service was good, but the employee could improve voice modulation.",0.58,5,None
202,2019-11-30,57214,347,0.19,F202002,C81399,2020-04-27,"Great service, solved my issue quickly!",0.14,5,None
202,2019-11-30,57214,347,0.19,F202003,C55077,2022-03-17,"Communication was unclear, but the problem was solved eventually.",-0.09,1,Communication Skills
202,2019-11-30,57214,347,0.19,F202004,C10500,2024-06-24,It took too long to resolve the issue.,-0.54,2,Clarity of Explanation
202,2019-11-30,57214,347,0.19,F202005,C82346,2022-08-21,"Communication was unclear, but the problem was solved eventually.",0.22,2,Behavior
202,2019-11-30,57214,347,0.19,F202006,C82554,2021-01-06,Employee was very helpful and resolved the issue in no time.,0.02,5,Technical Knowledge
202,2019-11-30,57214,347,0.19,F202007,C43357,2021-01-04,"Had a great experience, but communication could be better.",0.57,4,None
202,2019-11-30,57214,347,0.19,F202008,C58816,2021-11-27,"The service was good, but the employee could improve voice modulation.",0.64,5,None
203,2020-09-07,58836,267,-0.14,F203001,C29513,2021-05-15,It took too long to resolve the issue.,-0.53,3,Patience
203,2020-09-07,58836,267,-0.14,F203002,C47898,2022-08-01,"Communication was unclear, but the problem was solved eventually.",0.36,2,Behavior
203,2020-09-07,58836,267,-0.14,F203003,C79429,2021-12-11,"Employee was rude, and the issue took too long to resolve.",-0.84,2,Language
203,2020-09-07,58836,267,-0.14,F203004,C97288,2024-09-03,Employee was very helpful and resolved the issue in no time.,0.26,4,Voice Modulation
203,2020-09-07,58836,267,-0.14,F203005,C47165,2021-06-19,"Excellent service, highly recommend!",0.07,1,Listening Skills
203,2020-09-07,58836,267,-0.14,F203006,C50810,2021-02-06,"Employee was rude, and the issue took too long to resolve.",-0.99,4,Technical Knowledge
203,2020-09-07,58836,267,-0.14,F203007,C38193,2023-04-08,The employee needs to be more polite and resolve issues faster.,0.17,3,Voice Modulation
203,2020-09-07,58836,267,-0.14,F203008,C30691,2024-01-27,"Communication was unclear, but the problem was solved eventually.",0.05,3,Technical Knowledge
203,2020-09-07,58836,267,-0.14,F203009,C82652,2024-07-15,"Communication was unclear, but the problem was solved eventually.",0.02,1,Politeness
203,2020-09-07,58836,267,-0.14,F203010,C74948,2024-05-09,"Satisfied with the service, but there’s room for improvement in tone.",-0.02,3,Empathy
204,2020-03-30,55553,221,-0.05,F204001,C21353,2023-10-14,It took too long to resolve the issue.,-0.51,2,Voice Modulation
204,2020-03-30,55553,221,-0.05,F204002,C44714,2023-10-04,"Great service, solved my issue quickly!",0.15,1,Time Management
204,2020-03-30,55553,221,-0.05,F204003,C76077,2023-02-28,"Great service, solved my issue quickly!",0.22,3,Behavior
205,2021-06-05,50603,213,0.57,F205001,C41519,2022-11-06,"The service was good, but the employee could improve voice modulation.",0.97,1,None
205,2021-06-05,50603,213,0.57,F205002,C44209,2022-12-24,"Communication was unclear, but the problem was solved eventually.",0.13,4,None
205,2021-06-05,50603,213,0.57,F205003,C55070,2024-03-25,"The service was good, but the employee could improve voice modulation.",0.62,4,None
206,2021-07-15,51959,171,-0.04,F206001,C29609,2024-07-07,"Great service, solved my issue quickly!",0.49,1,Time Management
206,2021-07-15,51959,171,-0.04,F206002,C17729,2022-11-16,It took too long to resolve the issue.,-0.62,3,Voice Modulation
206,2021-07-15,51959,171,-0.04,F206003,C64145,2023-12-24,"Employee was rude, and the issue took too long to resolve.",-0.56,5,Language
206,2021-07-15,51959,171,-0.04,F206004,C3975,2021-11-13,"Communication was unclear, but the problem was solved eventually.",0.1,3,Communication Skills
206,2021-07-15,51959,171,-0.04,F206005,C6179,2022-11-08,"Excellent service, highly recommend!",0.33,4,Voice Modulation
206,2021-07-15,51959,171,-0.04,F206006,C44994,2024-04-10,"Excellent service, highly recommend!",0.01,5,Clarity of Explanation
207,2020-07-01,58757,113,0.21,F207001,C31960,2021-04-29,"Great service, solved my issue quickly!",0.08,3,Empathy
207,2020-07-01,58757,113,0.21,F207002,C90944,2022-04-29,"The service was good, but the employee could improve voice modulation.",0.91,5,None
207,2020-07-01,58757,113,0.21,F207003,C63472,2020-09-15,The employee needs to be more polite and resolve issues faster.,0.36,3,None
207,2020-07-01,58757,113,0.21,F207004,C27075,2023-06-17,The employee needs to be more polite and resolve issues faster.,0.44,5,Communication Skills
207,2020-07-01,58757,113,0.21,F207005,C22690,2022-08-24,"Communication was unclear, but the problem was solved eventually.",0.28,3,Clarity of Explanation
207,2020-07-01,58757,113,0.21,F207006,C13143,2021-06-20,It took too long to resolve the issue.,-0.79,3,Clarity of Explanation
208,2019-10-20,51726,313,-0.11,F208001,C81278,2022-04-03,"Great service, solved my issue quickly!",0.35,2,Listening Skills
208,2019-10-20,51726,313,-0.11,F208002,C19054,2024-03-09,It took too long to resolve the issue.,-0.99,5,Time Management
208,2019-10-20,51726,313,-0.11,F208003,C63435,2023-12-27,"Satisfied with the service, but there’s room for improvement in tone.",0.32,2,Technical Knowledge
209,2024-07-29,56114,102,-0.13,F209001,C48069,2024-09-26,"Excellent service, highly recommend!",0.26,5,Language
209,2024-07-29,56114,102,-0.13,F209002,C85024,2024-09-21,It took too long to resolve the issue.,-0.63,1,Communication Skills
209,2024-07-29,56114,102,-0.13,F209003,C51911,2024-08-10,"Satisfied with the service, but there’s room for improvement in tone.",-0.01,5,Politeness
210,2020-03-19,52679,363,0.28,F210001,C71438,2022-11-23,"The service was good, but the employee could improve voice modulation.",0.65,1,None
210,2020-03-19,52679,363,0.28,F210002,C56602,2022-03-26,"Communication was unclear, but the problem was solved eventually.",-0.03,1,Communication Skills
210,2020-03-19,52679,363,0.28,F210003,C96203,2022-10-24,"Satisfied with the service, but there’s room for improvement in tone.",0.4,1,Clarity of Explanation
210,2020-03-19,52679,363,0.28,F210004,C59145,2021-12-21,Employee was very helpful and resolved the issue in no time.,0.19,5,Problem Solving
210,2020-03-19,52679,363,0.28,F210005,C70924,2024-08-23,"Great service, solved my issue quickly!",0.19,2,Time Management
210,2020-03-19,52679,363,0.28,F210006,C9017,2023-05-17,"Great service, solved my issue quickly!",0.29,1,Language
211,2023-02-19,57793,303,0.27,F211001,C89577,2023-07-08,"Excellent service, highly recommend!",0.46,4,Politeness
211,2023-02-19,57793,303,0.27,F211002,C5820,2024-08-07,The employee needs to be more polite and resolve issues faster.,0.28,4,Problem Solving
211,2023-02-19,57793,303,0.27,F211003,C52662,2024-04-02,"Had a great experience, but communication could be better.",0.86,3,None
211,2023-02-19,57793,303,0.27,F211004,C45438,2024-03-05,"The service was good, but the employee could improve voice modulation.",0.55,5,None
211,2023-02-19,57793,303,0.27,F211005,C80083,2023-10-13,It took too long to resolve the issue.,-0.55,4,None
211,2023-02-19,57793,303,0.27,F211006,C9382,2024-07-04,Employee was very helpful and resolved the issue in no time.,-0.07,2,Technical Knowledge
211,2023-02-19,57793,303,0.27,F211007,C44724,2024-04-11,"Excellent service, highly recommend!",0.22,3,Listening Skills
211,2023-02-19,57793,303,0.27,F211008,C1593,2024-04-11,"Great service, solved my issue quickly!",0.39,5,Communication Skills
211,2023-02-19,57793,303,0.27,F211009,C90748,2024-03-31,"Satisfied with the service, but there’s room for improvement in tone.",0.27,1,Empathy
212,2020-12-14,50519,471,0.17,F212001,C75165,2024-05-28,"Had a great experience, but communication could be better.",0.79,5,None
212,2020-12-14,50519,471,0.17,F212002,C16968,2021-10-10,"Communication was unclear, but the problem was solved eventually.",0.39,1,Empathy
212,2020-12-14,50519,471,0.17,F212003,C91420,2021-03-11,"Great service, solved my issue quickly!",-0.09,5,Patience
212,2020-12-14,50519,471,0.17,F212004,C14378,2020-12-31,"Had a great experience, but communication could be better.",0.53,1,None
212,2020-12-14,50519,471,0.17,F212005,C52545,2021-03-13,Employee was very helpful and resolved the issue in no time.,0.07,1,Technical Knowledge
212,2020-12-14,50519,471,0.17,F212006,C80296,2022-08-11,"The service was good, but the employee could improve voice modulation.",0.65,1,None
212,2020-12-14,50519,471,0.17,F212007,C57835,2024-09-19,"Employee was rude, and the issue took too long to resolve.",-0.77,2,Problem Solving
212,2020-12-14,50519,471,0.17,F212008,C61375,2021-05-05,"Communication was unclear, but the problem was solved eventually.",-0.01,2,Politeness
212,2020-12-14,50519,471,0.17,F212009,C49418,2021-12-27,"Satisfied with the service, but there’s room for improvement in tone.",-0.0,4,Patience
213,2021-11-21,53319,246,0.14,F213001,C27156,2021-12-20,The employee needs to be more polite and resolve issues faster.,0.28,2,Communication Skills
213,2021-11-21,53319,246,0.14,F213002,C33734,2023-12-31,"Satisfied with the service, but there’s room for improvement in tone.",0.5,4,None
213,2021-11-21,53319,246,0.14,F213003,C82196,2024-01-25,Employee was very helpful and resolved the issue in no time.,0.22,4,Empathy
213,2021-11-21,53319,246,0.14,F213004,C90995,2024-03-30,"Satisfied with the service, but there’s room for improvement in tone.",0.13,1,Behavior
213,2021-11-21,53319,246,0.14,F213005,C91100,2022-07-02,The employee needs to be more polite and resolve issues faster.,0.04,4,Empathy
213,2021-11-21,53319,246,0.14,F213006,C53529,2022-12-13,"Satisfied with the service, but there’s room for improvement in tone.",0.43,4,Communication Skills
213,2021-11-21,53319,246,0.14,F213007,C17286,2024-02-16,"Excellent service, highly recommend!",0.47,2,Patience
213,2021-11-21,53319,246,0.14,F213008,C97731,2024-02-27,"Satisfied with the service, but there’s room for improvement in tone.",-0.03,2,Empathy
213,2021-11-21,53319,246,0.14,F213009,C14030,2022-07-17,It took too long to resolve the issue.,-0.77,5,Patience
214,2020-05-29,46077,357,0.04,F214001,C99516,2020-07-18,"Employee was rude, and the issue took too long to resolve.",-0.98,5,Voice Modulation
214,2020-05-29,46077,357,0.04,F214002,C9593,2023-01-23,"Communication was unclear, but the problem was solved eventually.",-0.05,5,Problem Solving
214,2020-05-29,46077,357,0.04,F214003,C8125,2020-08-19,"Great service, solved my issue quickly!",0.3,5,Time Management
214,2020-05-29,46077,357,0.04,F214004,C40383,2023-11-30,"Satisfied with the service, but there’s room for improvement in tone.",0.42,3,Language
214,2020-05-29,46077,357,0.04,F214005,C97984,2021-05-26,"Great service, solved my issue quickly!",0.2,4,None
214,2020-05-29,46077,357,0.04,F214006,C3816,2024-06-26,"Had a great experience, but communication could be better.",0.55,5,None
214,2020-05-29,46077,357,0.04,F214007,C97586,2024-06-28,"Employee was rude, and the issue took too long to resolve.",-0.93,3,Language
214,2020-05-29,46077,357,0.04,F214008,C93876,2022-10-18,The employee needs to be more polite and resolve issues faster.,0.12,2,Patience
214,2020-05-29,46077,357,0.04,F214009,C47129,2024-09-16,"Had a great experience, but communication could be better.",0.73,2,None
215,2021-02-09,48050,438,0.03,F215001,C4665,2022-03-08,"Great service, solved my issue quickly!",0.27,3,Politeness
215,2021-02-09,48050,438,0.03,F215002,C55379,2024-02-03,Employee was very helpful and resolved the issue in no time.,0.12,5,Politeness
215,2021-02-09,48050,438,0.03,F215003,C37242,2024-04-28,"Satisfied with the service, but there’s room for improvement in tone.",0.17,3,Clarity of Explanation
215,2021-02-09,48050,438,0.03,F215004,C28238,2021-12-29,"Excellent service, highly recommend!",0.06,2,Technical Knowledge
215,2021-02-09,48050,438,0.03,F215005,C83883,2023-07-01,It took too long to resolve the issue.,-0.8,5,Language
215,2021-02-09,48050,438,0.03,F215006,C44670,2022-02-06,"Communication was unclear, but the problem was solved eventually.",0.38,4,Problem Solving
216,2024-07-22,53788,113,0.16,F216001,C65870,2024-08-26,"Communication was unclear, but the problem was solved eventually.",0.18,4,Problem Solving
216,2024-07-22,53788,113,0.16,F216002,C99679,2024-09-07,"Had a great experience, but communication could be better.",0.67,2,None
216,2024-07-22,53788,113,0.16,F216003,C86326,2024-08-18,It took too long to resolve the issue.,-0.67,1,Communication Skills
216,2024-07-22,53788,113,0.16,F216004,C67934,2024-08-09,The employee needs to be more polite and resolve issues faster.,0.35,5,Clarity of Explanation
216,2024-07-22,53788,113,0.16,F216005,C33511,2024-07-28,"The service was good, but the employee could improve voice modulation.",0.67,3,None
216,2024-07-22,53788,113,0.16,F216006,C9828,2024-09-22,"Excellent service, highly recommend!",0.37,5,Problem Solving
216,2024-07-22,53788,113,0.16,F216007,C75947,2024-07-24,"Great service, solved my issue quickly!",0.42,3,Time Management
216,2024-07-22,53788,113,0.16,F216008,C76197,2024-07-23,"Employee was rude, and the issue took too long to resolve.",-0.95,4,Behavior
216,2024-07-22,53788,113,0.16,F216009,C62552,2024-09-07,"Excellent service, highly recommend!",0.36,1,Clarity of Explanation
217,2020-03-30,58251,349,0.26,F217001,C78094,2022-05-10,It took too long to resolve the issue.,-0.9,3,Time Management
217,2020-03-30,58251,349,0.26,F217002,C91523,2020-08-25,"Communication was unclear, but the problem was solved eventually.",-0.05,4,Empathy
217,2020-03-30,58251,349,0.26,F217003,C21456,2024-03-11,"The service was good, but the employee could improve voice modulation.",0.97,4,None
217,2020-03-30,58251,349,0.26,F217004,C31920,2023-05-08,"Communication was unclear, but the problem was solved eventually.",0.38,5,Behavior
217,2020-03-30,58251,349,0.26,F217005,C34219,2021-05-21,"Great service, solved my issue quickly!",0.37,1,Clarity of Explanation
217,2020-03-30,58251,349,0.26,F217006,C36962,2021-03-30,Employee was very helpful and resolved the issue in no time.,0.03,3,Voice Modulation
217,2020-03-30,58251,349,0.26,F217007,C23998,2021-01-05,"Had a great experience, but communication could be better.",0.8,4,None
217,2020-03-30,58251,349,0.26,F217008,C76291,2024-09-04,"Satisfied with the service, but there’s room for improvement in tone.",0.43,3,Clarity of Explanation
217,2020-03-30,58251,349,0.26,F217009,C80028,2020-10-30,The employee needs to be more polite and resolve issues faster.,0.18,3,Listening Skills
217,2020-03-30,58251,349,0.26,F217010,C20362,2022-08-19,Employee was very helpful and resolved the issue in no time.,0.4,1,Patience
